FC ,OT ,JC ,E  ,A  ,D  ,I  ,FJ ,IE ,F  ,FA ,B  ,AC , C ,IC ,AH , E ,JF ,EF ,duration,target,age_lastyear,GENDER,HHSIZE,num_kids_lastyear,novehicle,work_income,nonwork_income,total_income
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,45.0,M,6.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,44.0,F,3.0,2.0,0,97181.23999999999,0.0,97181.23999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,42.0,M,1.0,0.0,0,0.0,9900.0,9900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,50.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,50.0,F,5.0,2.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,52.0,F,2.0,0.0,0,60835.32000000001,8400.0,69235.32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,51.0,F,3.0,1.0,0,63991.200000000004,31769.4,95760.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,,,6.0,4.0,0,0.0,23109.559999999998,23109.559999999998
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,25.0,M,6.0,2.0,0,67610.40000000001,2928.0,70538.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,36.0,F,5.0,3.0,0,65183.82000000001,2400.0,67583.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,38.0,F,3.0,1.0,0,52104.52,0.0,52104.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,47.0,M,2.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,26.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,42004.82,7887.88,49892.7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,55.0,F,2.0,1.0,0,17813.64,2136.0,19949.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,39.0,F,2.0,0.0,0,0.0,8604.0,8604.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,34.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,,,5.0,1.0,0,0.0,6120.0,6120.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,33.0,F,4.0,3.0,0,18025.28,54255.200000000004,72280.48000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,0.0,0,0.0,10140.0,10140.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,54.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,33.0,F,2.0,1.0,0,28973.880000000005,0.0,28973.880000000005
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,45.0,F,5.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,37.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,38.0,F,7.0,4.0,0,78860.59999999999,26772.12,105632.71999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,,,3.0,2.0,0,83817.76000000001,0.0,83817.76000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,40.0,F,2.0,0.0,0,38303.72,35164.759999999995,73468.48
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,44.0,F,5.0,4.0,0,0.0,60835.32000000001,60835.32000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,32.0,F,4.0,2.0,0,78860.59999999999,0.0,78860.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,32.0,F,3.0,2.0,0,0.0,8549.039999999999,8549.039999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,,,7.0,5.0,0,56329.0,15598.800000000001,71927.8
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,40.0,F,5.0,3.0,0,54088.32000000001,0.0,54088.32000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,30.0,F,5.0,3.0,0,27595.619999999995,0.0,27595.619999999995
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,39.0,F,6.0,4.0,1,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,7.0,5.0,0,85620.08,0.0,85620.08
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,64.0,F,1.0,0.0,0,0.0,3864.0,3864.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,27.0,F,3.0,2.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,38.0,M,6.0,5.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,64.0,M,1.0,0.0,0,0.0,10788.0,10788.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,52.0,F,1.0,0.0,0,0.0,2220.0,2220.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,31.0,F,2.0,1.0,0,56474.86,12617.800000000001,69092.66
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,3.0,1.0,0,15584.14,41148.0,56732.14
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,34.0,F,4.0,2.0,0,93945.28,0.0,93945.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,3.0,0,90126.40000000001,25466.48,115592.88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,55.0,F,2.0,0.0,0,28164.76,9624.0,37788.759999999995
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,35.0,F,4.0,3.0,0,22536.8,8436.0,30972.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,39.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,53.0,F,1.0,0.0,0,0.0,10968.0,10968.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,57.0,M,1.0,0.0,0,0.0,13332.0,13332.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,26.0,F,4.0,2.0,0,0.0,166057.84000000003,166057.84000000003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,3.0,2.0,0,0.0,41637.4,41637.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,26.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,44.0,F,4.0,1.0,0,52060.06,0.0,52060.06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,37.0,F,3.0,2.0,0,67610.40000000001,0.0,67610.40000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,41.0,F,4.0,2.0,0,69251.0,0.0,69251.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,46.0,F,4.0,2.0,0,0.0,18780.0,18780.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,34.0,F,4.0,2.0,0,78860.59999999999,0.0,78860.59999999999
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,56.0,M,1.0,0.0,0,0.0,1848.0,1848.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,48.0,F,3.0,1.0,0,51383.799999999996,0.0,51383.799999999996
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,33.0,F,3.0,2.0,0,0.0,9071.14,9071.14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,42.0,F,4.0,3.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,66.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,33.0,F,7.0,5.0,0,78860.59999999999,0.0,78860.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,35.0,F,3.0,2.0,0,50239.54,30417.92,80657.45999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,35.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,54.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,57.0,F,2.0,0.0,0,0.0,12960.0,12960.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,44.0,F,3.0,2.0,0,35495.46,7032.0,42527.46
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,20.0,F,3.0,1.0,0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,50.0,F,2.0,1.0,0,36050.56,2400.0,38450.56
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,39.0,F,3.0,2.0,0,76607.44,0.0,76607.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,50.0,M,1.0,0.0,0,0.0,9900.0,9900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,2.0,0.0,0,0.0,14328.0,14328.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,,,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,43.0,F,5.0,3.0,0,67497.82,0.0,67497.82
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,47.0,F,4.0,1.0,0,0.0,65792.48,65792.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,32.0,F,5.0,3.0,0,86066.23999999999,0.0,86066.23999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,55.0,F,2.0,0.0,0,31692.440000000002,0.0,31692.440000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,45.0,F,2.0,1.0,0,0.0,11568.0,11568.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,43.0,F,4.0,3.0,0,16759.600000000002,3600.0,20359.600000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,52.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,,,1.0,0.0,0,0.0,10344.0,10344.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,50.0,F,5.0,3.0,0,0.0,5856.0,5856.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,31.0,F,6.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,40.0,F,7.0,4.0,0,0.0,4464.0,4464.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,41.0,F,5.0,4.0,0,47147.36,0.0,47147.36
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,38.0,M,1.0,0.0,0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,32.0,F,3.0,2.0,0,51341.68,0.0,51341.68
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,28.0,F,3.0,2.0,0,90126.40000000001,0.0,90126.40000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,43.0,F,6.0,2.0,0,87873.23999999999,45063.200000000004,132936.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,34.0,F,1.0,0.0,0,0.0,16440.0,16440.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,,,4.0,3.0,0,65904.8,1416.0,67320.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,62.0,M,1.0,0.0,0,16902.600000000002,0.0,16902.600000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,,,4.0,2.0,0,0.0,12044.64,12044.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,43.0,F,4.0,2.0,0,0.0,5820.0,5820.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,4.0,3.0,0,0.0,127668.31999999999,127668.31999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,29.0,F,4.0,3.0,0,0.0,2952.0,2952.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,43.0,F,2.0,1.0,0,14085.5,0.0,14085.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,42.0,F,7.0,4.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,37.0,F,5.0,2.0,0,0.0,2772.0,2772.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,3.0,0.0,0,13000.0,0.0,13000.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,38.0,F,5.0,3.0,0,32445.4,33797.4,66242.8
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,,,3.0,1.0,0,0.0,720.0,720.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,5.0,4.0,0,0.0,5088.0,5088.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,45.0,F,1.0,0.0,0,0.0,5400.0,5400.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,43.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,26.0,F,3.0,2.0,0,56342.0,0.0,56342.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,,,4.0,1.0,0,1500.0,19332.0,20832.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,39.0,F,3.0,2.0,0,0.0,4368.0,4368.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,44.0,F,3.0,2.0,0,72101.12,33797.4,105898.51999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,53.0,M,1.0,0.0,0,0.0,13500.0,13500.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,37.0,F,4.0,3.0,0,60565.44,0.0,60565.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,50.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,53.0,F,2.0,0.0,0,0.0,15180.0,15180.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,21.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,42.0,F,5.0,3.0,0,33805.200000000004,8868.0,42673.200000000004
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,35.0,F,11.0,10.0,0,52000.0,0.0,52000.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,27.0,F,3.0,1.0,0,54608.32000000001,0.0,54608.32000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,31.0,F,6.0,4.0,0,56342.0,0.0,56342.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,39.0,F,6.0,5.0,0,0.0,7212.0,7212.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,43.0,F,3.0,2.0,0,50696.36,9372.0,60068.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,28.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,30.0,M,3.0,1.0,0,67594.8,0.0,67594.8
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,40.0,F,3.0,1.0,0,0.0,27331.600000000002,27331.600000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,64.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,30.0,F,5.0,3.0,0,0.0,20278.440000000002,20278.440000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,38.0,F,3.0,2.0,0,96939.96,0.0,96939.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,,,,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,F,5.0,4.0,0,0.0,15840.0,15840.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,2.0,1.0,0,63250.719999999994,0.0,63250.719999999994
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,40.0,F,3.0,2.0,0,0.0,22531.600000000002,22531.600000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,38.0,F,4.0,2.0,0,56342.0,48217.52,104559.51999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,48.0,F,6.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,49.0,F,1.0,0.0,0,0.0,2724.0,2724.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,52.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,,,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,30.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,47.0,F,3.0,2.0,0,0.0,3864.0,3864.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,36.0,F,3.0,2.0,0,84831.23999999999,0.0,84831.23999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,28.0,F,6.0,4.0,0,74005.09999999999,5352.62,79357.71999999999
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1,41.0,F,2.0,1.0,0,62201.619999999995,0.0,62201.619999999995
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,36.0,F,6.0,3.0,0,9365.720000000001,2220.0,11585.720000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,42.0,M,6.0,3.0,0,9365.720000000001,2220.0,11585.720000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,4.0,2.0,0,78860.59999999999,0.0,78860.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,60.0,F,3.0,0.0,0,88981.88,0.0,88981.88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,35.0,F,3.0,2.0,0,39439.4,0.0,39439.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,59.0,M,2.0,1.0,0,0.0,23436.0,23436.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,,,4.0,3.0,0,0.0,88098.92000000001,88098.92000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,32.0,F,3.0,1.0,0,46035.34,0.0,46035.34
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,41.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,,,4.0,3.0,0,0.0,42186.600000000006,42186.600000000006
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,36.0,F,4.0,1.0,0,27473.420000000002,0.0,27473.420000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,56.0,M,1.0,0.0,0,0.0,12540.0,12540.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,22.0,F,1.0,0.0,0,7155.459999999999,0.0,7155.459999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,30.0,F,7.0,5.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,33.0,F,4.0,3.0,0,84493.76000000001,0.0,84493.76000000001
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,52.0,F,3.0,1.0,0,27037.920000000002,4800.0,31837.920000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,37.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,49.0,F,2.0,0.0,0,23400.0,3000.0,26400.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,34.0,F,2.0,1.0,0,0.0,10140.0,10140.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,41.0,F,4.0,2.0,0,78402.74,47045.700000000004,125448.44
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,39.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,37.0,F,4.0,3.0,0,56329.0,0.0,56329.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,37.0,F,4.0,2.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,41.0,F,3.0,2.0,0,0.0,8400.0,8400.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,40.0,M,4.0,2.0,0,73244.59999999999,0.0,73244.59999999999
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,66.0,F,1.0,0.0,0,0.0,13224.0,13224.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,,,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,5.0,3.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,62.0,M,1.0,0.0,0,33797.4,18456.0,52253.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,28.0,F,4.0,2.0,0,94795.48,23658.440000000002,118453.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,31.0,F,3.0,2.0,0,17043.52,0.0,17043.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,,,4.0,2.0,0,77080.64,0.0,77080.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,4.0,2.0,0,0.0,45073.6,45073.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,33.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,62.0,F,1.0,0.0,0,0.0,12288.0,12288.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,36.0,F,5.0,4.0,0,93731.56,0.0,93731.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,37.0,F,3.0,2.0,0,0.0,83817.76000000001,83817.76000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,,,5.0,3.0,0,0.0,0.0,0.0
